phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11
116.56505117707799,-90.0,-45.0,-153.434948822922,116.56505117707799,104.03624346792648,104.03624346792648,-59.03624346792648,,14.036243467926479,
63.43494882292201,-90.0,45.0,-8.130102354155978,90.0,-101.30993247402021,-101.30993247402021,153.434948822922,,116.56505117707799,
63.43494882292201,-45.0,153.434948822922,-146.30993247402023,161.565051177078,68.19859051364818,68.19859051364818,-90.0,,-57.9946167919165,
90.0,-63.43494882292201,68.19859051364818,14.036243467926479,45.0,161.565051177078,161.565051177078,-53.13010235415598,,96.34019174590992,
-153.434948822922,-63.43494882292201,135.0,-33.690067525979785,161.565051177078,33.690067525979785,33.690067525979785,-123.6900675259798,,-63.43494882292201,
53.13010235415598,-18.43494882292201,30.96375653207352,116.56505117707799,0.0,180.0,180.0,26.56505117707799,,56.309932474020215,
108.43494882292202,-15.945395900922854,123.6900675259798,-48.01278750418334,153.434948822922,116.56505117707799,116.56505117707799,-66.03751102542182,,135.0,
0.0,-90.0,-18.43494882292201,113.1985905136482,90.0,135.0,135.0,105.94539590092286,,-14.036243467926479,
108.43494882292202,18.43494882292201,120.96375653207352,-45.0,180.0,-135.0,-135.0,-51.34019174590991,,135.0,
75.96375653207353,-45.0,-26.56505117707799,101.30993247402021,-135.0,141.34019174590992,141.34019174590992,80.53767779197439,,33.690067525979785,
